# Sensor Landskrona Storgatan 24, Landskrona kommun, Sweden (Natur Vårdsverket - Swedish Environmental Protection Agency/se20484)
# https://aqicn.org/station/@501073/
# Daily no2
date,min,max,pm25,q1,q3,stdev,count
2025-04-17T00:00:00.000Z,2.1,5.92,2.78,2.33,3.6,0.841,24
2025-04-18T00:00:00.000Z,1.87,10.51,4.72,3.95,6.19,2.039,24
2025-04-19T00:00:00.000Z,3.52,29.42,5.97,3.91,11.7,8.016,9
2025-04-22T00:00:00.000Z,3.05,12.19,6.96,4.84,8.64,2.511,15
2025-04-23T00:00:00.000Z,0.69,10.22,3.14,1.31,5.04,2.825,24
2025-04-24T00:00:00.000Z,0.93,5.82,2.74,1.75,3.67,1.454,16
2025-04-25T00:00:00.000Z,1.19,12.98,4.26,3.21,5.13,2.401,24
2025-04-26T00:00:00.000Z,2.92,6.27,3.35,3.1,3.86,0.959,9
2025-04-27T00:00:00.000Z,1.03,5.97,2.54,1.63,4.63,1.659,15
2025-04-28T00:00:00.000Z,1.17,16.09,4.55,3.29,8.14,3.982,22
2025-04-29T00:00:00.000Z,0.88,5.28,1.69,1.32,2.31,0.96,24
2025-04-30T00:00:00.000Z,0.78,6.37,1.99,1.26,2.59,1.32,24
2025-05-01T00:00:00.000Z,2.76,9.23,5.18,4.45,6.51,1.632,24
2025-05-02T00:00:00.000Z,0.81,10.07,2.52,1.12,4.63,2.77,23
2025-05-03T00:00:00.000Z,0.94,3.34,1.58,1.14,2.06,0.655,22
2025-05-04T00:00:00.000Z,0.55,2.31,1.07,0.72,1.7,0.592,23
2025-05-05T00:00:00.000Z,0.7,5.97,1.84,1.26,2.46,1.166,24
2025-05-06T00:00:00.000Z,0.77,3.21,1.28,0.88,2.23,0.834,10
2025-05-07T00:00:00.000Z,2.52,4.34,3.13,2.54,4.03,0.779,4
2025-05-08T00:00:00.000Z,1.49,9.48,4.12,2.89,5.03,1.963,22
2025-05-09T00:00:00.000Z,0.9,14.16,2.27,1.52,3.53,2.719,24
2025-05-10T00:00:00.000Z,0.81,5.82,1.63,1.49,1.96,0.965,24
2025-05-11T00:00:00.000Z,1.27,3.42,2.2,1.61,2.54,0.563,24
2025-05-12T00:00:00.000Z,1.64,20.23,5.03,3.53,7.87,4.631,24
2025-05-13T00:00:00.000Z,1.25,10.46,4.3,2.14,4.73,2.363,11
2025-05-14T00:00:00.000Z,0.81,4,1.53,1.17,2.78,0.923,21
2025-05-15T00:00:00.000Z,0.68,11.5,1.18,0.96,2.4,2.3,22
2025-05-16T00:00:00.000Z,0.68,7.7,1.46,0.99,2.86,1.76,24
2025-05-17T00:00:00.000Z,0.63,4.19,1.07,0.86,1.82,1.106,24
2025-05-18T00:00:00.000Z,0.56,2.89,0.92,0.73,1.47,0.556,24
2025-05-19T00:00:00.000Z,0.87,9.86,2.35,1.39,4.34,2.298,24
2025-05-20T00:00:00.000Z,1.42,6.37,3.4,1.86,4.36,1.44,24
2025-05-21T00:00:00.000Z,0.8,4.13,1.82,1.57,2.31,0.671,24
2025-05-22T00:00:00.000Z,0.87,3.36,1.27,1.11,1.73,0.634,23
2025-05-23T00:00:00.000Z,0.65,3.64,1.54,1.09,2.46,0.829,24
